frame_id,track_id_a,track_id_b,stage,score_total,score_traj,score_rel,score_y,score_size,score_center,score_temp,score_support,conf_a,conf_b,boxh_a_ratio,boxh_b_ratio,y_a_ratio,y_b_ratio,consecutive_hits
531,145,102,core,0.754726,0.78301,0.755937,0.725544,0.628336,0.824734,1.0,0.0,0.8642,0.869,0.102708,0.087292,0.689944,0.673903,18
532,145,102,core,0.754318,0.785764,0.749445,0.72494,0.632095,0.828773,1.0,0.0,0.8603,0.8732,0.101597,0.086528,0.686514,0.670431,19
533,145,102,core,0.769335,0.861306,0.723084,0.746395,0.655508,0.833359,1.0,0.0,0.8644,0.8663,0.099153,0.085528,0.681722,0.667097,20
534,145,102,core,0.781736,0.801359,0.798354,0.761897,0.648124,0.836898,1.0,0.0,0.8674,0.861,0.099708,0.085667,0.678681,0.665083,21
535,145,102,core,0.790942,0.816283,0.787212,0.79167,0.658615,0.841109,1.0,0.0,0.8691,0.8628,0.098458,0.085069,0.673986,0.662306,22
536,145,102,core,0.764015,0.768205,0.704962,0.793211,0.659929,0.845102,1.0,0.0,0.8665,0.8562,0.097153,0.084,0.670722,0.659139,23
537,145,102,core,0.776227,0.7606,0.785544,0.773841,0.649294,0.848633,1.0,0.0,0.8647,0.8497,0.096431,0.082903,0.668625,0.655806,24
538,145,102,core,0.792566,0.793087,0.811641,0.778152,0.667569,0.85282,1.0,0.0,0.8599,0.8578,0.094458,0.082,0.665375,0.652833,25
539,145,102,core,0.781367,0.761103,0.768903,0.803634,0.656166,0.856672,1.0,0.0,0.8531,0.8659,0.092889,0.080153,0.661292,0.650361,26
540,145,102,core,0.773192,0.771205,0.75859,0.79167,0.634547,0.860734,1.0,0.0,0.8523,0.8638,0.091542,0.078069,0.658931,0.64725,27
541,145,102,core,0.796628,0.760292,0.750372,0.853328,0.69222,0.864297,1.0,0.0,0.8449,0.8699,0.089792,0.078944,0.654792,0.646861,28
542,145,102,core,0.806017,0.752427,0.740399,0.892357,0.707833,0.867938,1.0,0.0,0.8438,0.8684,0.087542,0.077569,0.650903,0.645208,29
543,145,102,core,0.820553,0.789222,0.76987,0.915964,0.685719,0.871336,1.0,0.0,0.8588,0.8649,0.088361,0.077431,0.648681,0.644292,30
544,145,102,core,0.828367,0.755903,0.796375,0.937067,0.689635,0.873883,1.0,0.0,0.8629,0.8558,0.087236,0.076597,0.646264,0.643014,31
545,145,102,core,0.872707,0.821043,0.850096,0.99115,0.726888,0.877227,1.0,0.0,0.8592,0.8578,0.085986,0.076903,0.642847,0.642403,32
546,145,102,core,0.858585,0.801351,0.850527,0.955201,0.714625,0.880516,1.0,0.0,0.857,0.8628,0.085,0.075569,0.639208,0.6415,33
547,145,102,core,0.837549,0.770149,0.836227,0.917747,0.696705,0.883844,1.0,0.0,0.8527,0.8648,0.083931,0.073958,0.636069,0.640361,34
548,145,102,core,0.80072,0.771564,0.734537,0.864302,0.704731,0.886586,1.0,0.0,0.8522,0.8633,0.083014,0.073444,0.632472,0.639764,35
549,145,102,core,0.789354,0.753208,0.725326,0.795417,0.758474,0.889852,1.0,0.0,0.8554,0.8613,0.080722,0.073278,0.62825,0.639694,36
550,145,102,core,0.809491,0.799851,0.800929,0.774056,0.755486,0.893391,1.0,0.0,0.8636,0.859,0.079194,0.071792,0.625194,0.638,37
551,145,102,core,0.792422,0.799102,0.760699,0.741848,0.760491,0.896445,1.0,0.0,0.8606,0.8547,0.077972,0.070847,0.622,0.636931,38
552,145,102,core,0.784039,0.799925,0.792612,0.694004,0.737091,0.899555,1.0,0.0,0.8519,0.8588,0.078042,0.070139,0.61825,0.636514,39
553,145,102,core,0.774509,0.759989,0.798316,0.661074,0.752703,0.902453,1.0,0.0,0.8643,0.8647,0.076014,0.068819,0.614444,0.635139,40
554,145,102,core,0.733874,0.746708,0.649498,0.600496,0.820588,0.905039,1.0,0.0,0.8733,0.8638,0.074153,0.069194,0.609639,0.635139,41
555,145,102,core,0.741624,0.774544,0.65837,0.554481,0.884212,0.907742,1.0,0.0,0.8659,0.8597,0.072153,0.069111,0.60525,0.634736,42
556,145,102,core,0.738271,0.743882,0.7177,0.536005,0.838632,0.910719,1.0,0.0,0.8596,0.8546,0.072542,0.068208,0.602139,0.633319,43
557,145,102,core,0.743831,0.760181,0.807098,0.525684,0.754664,0.913508,1.0,0.0,0.855,0.858,0.072833,0.066,0.598778,0.630931,44
558,145,102,core,0.73417,0.736856,0.816813,0.496034,0.748101,0.916203,1.0,0.0,0.8505,0.86,0.072042,0.065083,0.594889,0.629944,45
559,145,102,core,0.733759,0.744083,0.821951,0.470533,0.76539,0.918945,1.0,0.0,0.8633,0.8517,0.071361,0.064986,0.591472,0.629167,46
560,145,102,core,0.733071,0.779257,0.798258,0.434478,0.809569,0.921695,1.0,0.0,0.8582,0.8477,0.069375,0.064431,0.586625,0.628306,47
576,166,115,core,0.73318,0.704161,0.860742,0.789693,0.688958,0.543109,0.5,0.0,0.8726,0.8675,0.132917,0.116667,0.788556,0.800361,3
577,166,115,core,0.724121,0.74885,0.822924,0.711177,0.703395,0.551773,0.6,0.0,0.8922,0.8614,0.129583,0.114569,0.778306,0.795347,4
578,166,115,core,0.728217,0.735578,0.853052,0.658143,0.710356,0.560203,0.7,0.0,0.8881,0.863,0.127181,0.112833,0.768125,0.789042,5
